Duración,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,Respondidas,Puntaje,Nota,Puntaje Ponderado,Puntaje NEM,Puntaje Ranking,Puntaje Lenguaje,Puntaje Matemática M1,Puntaje Matemática M2,Certamen 1,Abstracción,Descomposición,Patrones,Algoritmos,Aprobación C1,Nota Final,Aprobación Asignatura
0:31:00,1,0,1,1,0,1,1,1,1,1,1,0,12,9,75.00,,,,,,,,66.66666667,66.66666667,100,66.66666667,0,0,0
0:33:00,1,1,1,0,0,1,0,1,1,1,1,1,12,9,75.00,829.6,865,894,775,862,671,87,66.66666667,100,66.66666667,66.66666667,1,76,1
0:33:00,0,1,1,1,1,1,1,1,0,1,1,0,12,9,75.00,823.5,823,826,853,877,637,,66.66666667,66.66666667,66.66666667,100,0,90,1
0:34:00,0,1,1,1,1,0,1,1,0,1,1,1,12,9,75.00,851.9,837,842,714,949,790,92,66.66666667,100,33.33333333,100,1,60,1
0:35:00,0,1,1,1,1,0,0,1,1,1,1,1,12,9,75.00,821.7,856,899,775,909,578,92,66.66666667,100,33.33333333,100,1,81,1
0:35:00,0,1,1,1,1,0,1,0,1,1,1,1,12,9,75.00,856.4,879,927,761,949,671,95,66.66666667,66.66666667,66.66666667,100,1,94,1
0:35:00,0,1,1,0,1,0,1,1,1,1,1,1,12,9,75.00,828.5,922,973,912,801,578,85,66.66666667,100,66.66666667,66.66666667,1,86,1
0:35:00,0,1,1,1,1,0,1,1,1,1,0,1,12,9,75.00,746.4,757,757,853,790,483,,33.33333333,100,66.66666667,100,0,71,1
0:35:00,0,1,1,1,0,1,1,1,1,1,1,0,12,9,75.00,844.4,785,791,935,909,807,92,33.33333333,66.66666667,100,100,1,84,1
0:37:00,0,0,1,1,0,1,1,1,1,1,1,1,12,9,75.00,672.2,829,868,663,579,459,31,33.33333333,100,100,66.66666667,0,60,1
0:39:00,0,1,1,0,1,1,1,1,0,1,1,1,12,9,75.00,0,965,981,788,830,483,80,66.66666667,100,66.66666667,66.66666667,1,82,1
0:39:00,0,1,1,1,0,1,1,1,0,1,1,1,12,9,75.00,719.7,823,846,801,681,413,41,33.33333333,100,66.66666667,100,0,75,1
0:39:00,0,1,1,0,1,0,1,1,1,1,1,1,12,9,75.00,897.3,979,994,816,928,692,90,66.66666667,100,66.66666667,66.66666667,1,94,1
0:40:00,0,1,1,0,1,0,1,1,1,1,1,1,12,9,75.00,722.3,779,803,775,757,459,43,66.66666667,100,66.66666667,66.66666667,0,69,1
0:40:00,0,1,1,1,0,1,1,1,0,1,1,1,12,9,75.00,,,,,,,63,33.33333333,100,66.66666667,100,1,32,0
0:40:00,0,1,1,0,1,0,1,1,1,1,1,1,12,9,75.00,768.1,907,916,745,757,504,87,66.66666667,100,66.66666667,66.66666667,1,76,1
0:40:00,0,1,1,0,1,0,1,1,1,1,1,1,12,9,75.00,662.9,0,0,761,704,483,65,66.66666667,100,66.66666667,66.66666667,1,68,1
0:41:00,0,1,1,1,1,1,1,0,0,1,1,1,12,9,75.00,,,,,,,47,66.66666667,66.66666667,66.66666667,100,0,48,0
0:41:00,0,1,1,1,1,0,1,0,1,1,1,1,12,9,75.00,801.7,937,981,761,780,569,66,66.66666667,66.66666667,66.66666667,100,1,73,1
0:41:00,0,1,1,1,1,0,1,1,0,1,1,1,12,9,75.00,797.7,713,727,788,949,650,90,66.66666667,100,33.33333333,100,1,100,1
0:42:00,1,1,1,0,1,0,1,1,1,1,1,0,12,9,75.00,826.7,922,938,801,909,558,92,100,66.66666667,66.66666667,66.66666667,1,94,1
0:42:00,0,1,1,1,0,1,1,1,0,1,1,1,12,9,75.00,745.7,900,974,816,671,413,29,33.33333333,100,66.66666667,100,0,58,1
0:42:00,1,1,1,0,1,0,1,1,1,1,1,0,12,9,75.00,852.9,793,793,834,994,681,13,100,66.66666667,66.66666667,66.66666667,0,7,0
0:42:00,0,1,1,0,1,0,1,1,1,1,1,1,12,9,75.00,843,900,908,729,909,661,95,66.66666667,100,66.66666667,66.66666667,1,82,1
0:42:00,1,0,1,0,1,0,1,1,1,1,1,1,12,9,75.00,786.8,985,1000,801,704,504,64,100,100,66.66666667,33.33333333,1,78,1
0:43:00,0,1,1,0,1,0,1,1,1,1,1,1,12,9,75.00,793.5,736,747,935,892,623,44,66.66666667,100,66.66666667,66.66666667,0,79,1
0:43:00,0,1,1,0,1,0,1,1,1,1,1,1,12,9,75.00,832.2,979,1000,853,801,504,82,66.66666667,100,66.66666667,66.66666667,1,95,1
0:43:00,0,1,1,1,1,1,1,0,1,1,1,0,12,9,75.00,759.3,657,673,786,877,652,72,66.66666667,33.33333333,100,100,1,70,1
0:43:00,1,1,1,0,1,1,1,1,0,1,1,0,12,9,75.00,725.8,799,804,663,757,545,30,100,66.66666667,66.66666667,66.66666667,0,35,0
0:44:00,1,1,1,1,0,0,1,1,1,1,1,0,12,9,75.00,864.7,965,975,775,909,671,50,66.66666667,66.66666667,66.66666667,100,0,70,1
0:44:00,0,1,1,0,1,0,1,1,1,1,1,1,12,9,75.00,895.3,956,978,891,971,661,70,66.66666667,100,66.66666667,66.66666667,1,71,1
0:45:00,1,0,1,0,1,0,1,1,1,1,1,1,12,9,75.00,634.6,594,594,606,769,516,0,100,100,66.66666667,33.33333333,0,11,0
0:45:00,1,1,1,0,1,0,1,0,1,1,1,1,12,9,75.00,743.7,757,770,853,780,516,79,100,66.66666667,66.66666667,66.66666667,1,55,1
0:45:00,1,1,1,0,0,1,0,1,1,1,1,1,12,9,75.00,717.1,765,780,761,743,459,59,66.66666667,100,66.66666667,66.66666667,1,77,1
0:46:00,0,1,1,1,1,0,1,0,1,1,1,1,12,9,75.00,816.3,799,799,816,928,681,20,66.66666667,66.66666667,66.66666667,100,0,66,1
0:46:00,1,1,1,0,1,0,1,1,0,1,1,1,12,9,75.00,789.6,870,881,935,769,530,79,100,100,33.33333333,66.66666667,1,82,1
0:46:00,1,0,1,0,1,1,1,1,1,1,1,0,12,9,75.00,,,,,,,82,100,66.66666667,100,33.33333333,1,74,1
0:47:00,1,1,1,0,1,1,1,1,1,0,1,0,12,9,75.00,765.9,664,664,912,892,706,29,100,33.33333333,100,66.66666667,0,60,1
0:47:00,1,0,1,0,1,1,1,1,1,1,1,0,12,9,75.00,768.6,757,757,775,862,569,11,100,66.66666667,100,33.33333333,0,21,0
0:47:00,0,1,1,0,1,1,1,1,1,0,1,1,12,9,75.00,904.6,900,927,853,971,755,100,66.66666667,66.66666667,100,66.66666667,1,79,1
0:47:00,0,1,1,1,1,1,0,1,0,1,1,1,12,9,75.00,865.6,914,924,788,928,671,77,66.66666667,100,33.33333333,100,1,95,1
0:48:00,0,1,1,1,0,1,1,1,1,1,1,0,12,9,75.00,,,,,,,0,33.33333333,66.66666667,100,100,0,0,0
0:48:00,0,1,1,0,1,1,1,1,1,1,1,0,12,9,75.00,766.3,837,859,701,801,596,15,66.66666667,66.66666667,100,66.66666667,0,63,1
0:48:00,0,1,0,1,1,1,1,1,0,1,1,1,12,9,75.00,,,,,,,57,66.66666667,100,66.66666667,66.66666667,1,81,1
0:48:00,0,1,1,1,1,0,1,1,1,1,0,1,12,9,75.00,835.1,851,949,853,892,530,100,33.33333333,100,66.66666667,100,1,98,1
0:48:00,0,1,1,1,1,1,1,0,1,1,0,1,12,9,75.00,760.5,785,785,674,846,637,71,33.33333333,66.66666667,100,100,1,83,1
0:49:00,0,0,1,1,1,1,1,0,1,1,1,1,12,9,75.00,847.9,928,954,853,862,637,92,66.66666667,66.66666667,100,66.66666667,1,100,1
0:49:00,1,1,1,0,1,1,1,0,1,1,1,0,12,9,75.00,833.5,907,911,891,862,569,16,100,33.33333333,100,66.66666667,0,41,0
0:50:00,1,0,1,0,1,0,1,1,1,1,1,1,12,9,75.00,,,,,,,17,100,100,66.66666667,33.33333333,0,79,1
0:50:00,0,1,1,0,1,1,1,1,1,1,0,1,12,9,75.00,915.1,970,1000,891,994,609,20,33.33333333,100,100,66.66666667,0,90,1
0:50:00,0,1,1,0,0,1,1,1,1,1,1,1,12,9,75.00,,,,,,,7,33.33333333,100,100,66.66666667,0,65,1
0:50:00,0,1,1,1,0,1,1,1,1,1,1,0,12,9,75.00,757.6,907,1000,761,659,545,78,33.33333333,66.66666667,100,100,1,74,1
0:51:00,0,0,1,1,1,0,1,1,1,1,1,1,12,9,75.00,,,,,,,5,66.66666667,100,66.66666667,66.66666667,0,3,0
0:51:00,0,1,1,0,1,0,1,1,1,1,1,1,12,9,75.00,869.8,922,943,872,949,587,79,66.66666667,100,66.66666667,66.66666667,1,85,1
0:51:00,1,1,1,0,1,0,1,1,0,1,1,1,12,9,75.00,753.6,699,714,729,877,558,85,100,100,33.33333333,66.66666667,1,88,1
0:52:00,0,1,1,0,1,1,1,1,1,1,1,0,12,9,75.00,,,,,,,49,66.66666667,66.66666667,100,66.66666667,0,60,1
0:52:00,0,1,1,1,1,1,1,1,0,1,1,0,12,9,75.00,729.2,757,771,745,757,571,27,66.66666667,66.66666667,66.66666667,100,0,14,0
0:52:00,0,1,1,1,1,0,1,0,1,1,1,1,12,9,75.00,,,,,,,,66.66666667,66.66666667,66.66666667,100,0,0,0
0:52:00,0,1,1,1,1,0,1,0,1,1,1,1,12,9,75.00,924.8,970,1000,960,971,681,88,66.66666667,66.66666667,66.66666667,100,1,78,1
0:52:00,1,1,1,0,1,0,1,0,1,1,1,1,12,9,75.00,848.9,900,915,692,928,706,82,100,66.66666667,66.66666667,66.66666667,1,77,1
0:53:00,0,1,1,0,1,0,1,1,1,1,1,1,12,9,75.00,733.1,1000,1000,816,619,351,62,66.66666667,100,66.66666667,66.66666667,1,77,1
0:53:00,1,1,0,1,0,0,1,1,1,1,1,1,12,9,75.00,750.8,694,708,853,830,576,5,66.66666667,100,66.66666667,66.66666667,0,3,0
0:53:00,1,1,1,0,1,1,1,1,0,1,1,0,12,9,75.00,0,879,919,853,949,530,67,100,66.66666667,66.66666667,66.66666667,1,75,1
0:53:00,0,1,1,0,1,0,1,1,1,1,1,1,12,9,75.00,,,,,,,,66.66666667,100,66.66666667,66.66666667,0,0,0
0:54:00,0,1,1,1,1,0,1,0,1,1,1,1,12,9,75.00,0,951,978,853,877,637,100,66.66666667,66.66666667,66.66666667,100,1,95,1
0:55:00,0,1,1,0,0,1,1,1,1,1,1,1,12,9,75.00,726.7,729,749,788,780,483,47,33.33333333,100,100,66.66666667,0,56,1
0:55:00,0,1,1,0,0,1,1,1,1,1,1,1,12,9,75.00,855.2,951,961,853,877,596,67,33.33333333,100,100,66.66666667,1,78,1
0:55:00,1,0,1,1,1,0,1,0,1,1,1,1,12,9,75.00,871.8,856,972,960,928,578,0,100,66.66666667,66.66666667,66.66666667,0,0,0
0:56:00,1,1,1,0,0,0,1,1,1,1,1,1,12,9,75.00,787.6,879,962,745,801,472,44,66.66666667,100,66.66666667,66.66666667,0,22,0
0:56:00,1,0,1,0,1,0,1,1,1,1,1,1,12,9,75.00,716,900,916,745,619,472,72,100,100,66.66666667,33.33333333,1,76,1
0:56:00,1,1,1,1,1,1,0,1,0,0,1,1,12,9,75.00,780.2,685,716,872,877,609,61,100,66.66666667,33.33333333,100,1,79,1
0:56:00,0,1,1,0,1,1,1,0,1,1,1,1,12,9,75.00,712.6,937,983,761,631,385,59,66.66666667,66.66666667,100,66.66666667,1,75,1
0:57:00,0,0,1,0,1,1,1,1,1,1,1,1,12,9,75.00,737.8,900,903,683,681,483,29,66.66666667,100,100,33.33333333,0,16,0
0:57:00,1,1,1,0,0,0,1,1,1,1,1,1,12,9,75.00,,,,,,,30,66.66666667,100,66.66666667,66.66666667,0,15,0
0:57:00,1,0,1,0,1,1,1,1,1,0,1,1,12,9,75.00,819.5,870,901,834,830,681,66,100,66.66666667,100,33.33333333,1,80,1
0:57:00,0,1,1,0,1,1,1,1,0,1,1,1,12,9,75.00,710.6,727,741,788,790,483,47,66.66666667,100,66.66666667,66.66666667,0,69,1
0:58:00,0,1,1,0,1,1,1,1,1,0,1,1,12,9,75.00,810.4,814,824,891,892,637,67,66.66666667,66.66666667,100,66.66666667,1,76,1
0:58:00,0,1,1,0,1,1,1,1,1,1,1,0,12,9,75.00,799.5,879,879,805,814,558,69,66.66666667,66.66666667,100,66.66666667,1,82,1
0:59:00,0,1,1,0,0,1,1,1,1,1,1,1,12,9,75.00,865.9,942,979,834,892,650,20,33.33333333,100,100,66.66666667,0,80,1
1:00:00,0,0,1,0,1,1,1,1,1,1,1,1,12,9,75.00,859.6,937,952,834,928,558,11,66.66666667,100,100,33.33333333,0,11,0
1:00:00,0,0,1,1,1,1,1,1,0,1,1,1,12,9,75.00,639.1,567,567,788,704,482,21,66.66666667,100,66.66666667,66.66666667,0,11,0
1:00:00,0,1,1,0,1,0,1,1,1,1,1,1,12,9,75.00,708.5,713,713,683,790,569,30,66.66666667,100,66.66666667,66.66666667,0,30,0
1:02:00,0,1,1,0,1,1,1,1,0,1,1,1,12,9,75.00,816.4,914,938,775,830,569,53,66.66666667,100,66.66666667,66.66666667,0,75,1
1:02:00,1,1,1,1,1,0,1,1,0,1,0,1,12,9,75.00,681.5,823,874,775,619,313,67,66.66666667,100,33.33333333,100,1,77,1
1:03:00,0,1,1,0,1,1,1,1,0,1,1,1,12,9,75.00,803.5,736,775,775,949,516,57,66.66666667,100,66.66666667,66.66666667,1,67,1
1:03:00,0,1,1,1,1,0,1,0,1,1,1,1,12,9,75.00,835.8,856,870,834,892,661,90,66.66666667,66.66666667,66.66666667,100,1,93,1
1:03:00,0,1,1,1,1,0,1,1,1,0,1,1,12,9,75.00,878.9,951,973,816,877,762,74,66.66666667,66.66666667,66.66666667,100,1,76,1
1:04:00,1,1,1,1,0,0,1,1,1,0,1,1,12,9,75.00,866.9,922,1000,745,892,671,79,66.66666667,66.66666667,66.66666667,100,1,71,1
1:04:00,0,1,1,1,1,0,1,1,1,0,1,1,12,9,75.00,730,785,791,714,704,609,17,66.66666667,66.66666667,66.66666667,100,0,9,0
1:05:00,0,1,1,0,1,0,1,1,1,1,1,1,12,9,75.00,906.2,979,1000,763,949,698,67,66.66666667,100,66.66666667,66.66666667,1,84,1
1:03:00,0,1,1,1,1,0,1,1,0,1,1,1,12,9,75.00,618.5,652,660,816,567,504,0,66.66666667,100,33.33333333,100,0,0,0
0:45:00,0,1,1,0,1,1,0,1,1,1,1,1,12,9,75.00,779.2,879,927,761,780,516,95,66.66666667,100,66.66666667,66.66666667,1,93,1
0:46:00,1,1,1,0,1,0,1,1,,1,1,1,11,9,75.00,803.3,842,848,834,877,558,87,100,100,33.33333333,66.66666667,1,90,1
1:06:00,0,1,1,1,1,0,1,1,,1,1,1,11,9,75.00,803.5,886,897,935,790,569,82,66.66666667,100,33.33333333,100,1,77,1
1:00:00,,1,1,0,1,1,1,1,1,0,1,1,11,9,75.00,817.2,745,758,872,928,671,77,66.66666667,66.66666667,100,66.66666667,1,90,1
0:42:00,1,1,1,0,1,0,1,1,1,1,1,,11,9,75.00,644.6,580,580,674,743,569,,100,66.66666667,66.66666667,66.66666667,0,14,0
1:03:00,0,1,1,1,1,0,1,1,,1,1,1,11,9,75.00,822.2,851,918,745,909,545,,66.66666667,100,33.33333333,100,0,0,0
1:03:00,0,1,1,,1,1,1,1,1,1,,1,10,9,75.00,747.6,907,922,683,715,504,38,33.33333333,100,100,66.66666667,0,71,1
0:28:00,1,1,0,0,1,1,1,1,1,1,1,0,12,9,75.00,908.4,942,986,801,994,762,18,100,66.66666667,100,50,0,64,1
0:33:00,0,1,0,1,0,1,1,1,1,1,1,1,12,9,75.00,796.2,900,920,788,801,578,54,33.33333333,100,100,83.33333333,0,67,1
0:35:00,0,1,0,1,1,1,1,1,1,1,0,1,12,9,75.00,792.5,799,822,801,862,609,95,33.33333333,100,100,83.33333333,1,62,1
0:37:00,0,1,0,0,1,1,1,1,1,1,1,1,12,9,75.00,828,879,910,816,892,569,,66.66666667,100,100,50,0,0,0
0:39:00,1,1,0,0,0,1,1,1,1,1,1,1,12,9,75.00,725.8,664,668,801,862,578,,66.66666667,100,100,50,0,82,1
0:39:00,0,1,0,1,1,0,1,1,1,1,1,1,12,9,75.00,742.7,928,950,816,671,385,79,66.66666667,100,66.66666667,83.33333333,1,64,1
0:41:00,1,1,0,0,1,1,1,1,1,0,1,1,12,9,75.00,807.4,856,861,465,949,692,52,100,66.66666667,100,50,0,72,1
0:42:00,1,1,0,0,1,1,1,1,0,1,1,1,12,9,75.00,796.7,893,914,788,790,661,92,100,100,66.66666667,50,1,88,1
0:44:00,1,1,0,1,1,0,1,1,1,1,1,0,12,9,75.00,810.5,808,843,816,862,569,97,100,66.66666667,66.66666667,83.33333333,1,81,1
0:46:00,0,1,0,0,1,1,1,1,1,1,1,1,12,9,75.00,795.3,837,838,619,909,493,79,66.66666667,100,100,50,1,88,1
0:49:00,0,1,0,1,1,0,1,1,1,1,1,1,12,9,75.00,905.6,985,1000,834,928,736,87,66.66666667,100,66.66666667,83.33333333,1,96,1
0:55:00,1,1,0,1,1,0,1,1,1,1,1,0,12,9,75.00,691.8,757,777,872,695,369,56,100,66.66666667,66.66666667,83.33333333,1,74,1
0:56:00,0,1,0,1,1,1,1,1,0,1,1,1,12,9,75.00,807.3,914,937,788,801,569,70,66.66666667,100,66.66666667,83.33333333,1,74,1
0:56:00,1,1,0,1,1,1,1,1,0,1,1,0,12,9,75.00,672.9,856,930,596,619,428,35,100,66.66666667,66.66666667,83.33333333,0,18,0
0:58:00,1,1,0,1,1,0,1,1,0,1,1,1,12,9,75.00,803.8,985,1000,912,715,483,25,100,100,33.33333333,83.33333333,0,13,0
1:00:00,0,1,0,1,1,0,1,1,1,1,1,1,12,9,75.00,816.1,856,865,912,801,596,64,66.66666667,100,66.66666667,83.33333333,1,88,1
1:01:00,1,1,0,0,1,0,1,1,1,1,1,1,12,9,75.00,831.4,823,826,834,892,680,87,100,100,66.66666667,50,1,93,1
1:02:00,0,1,0,1,1,0,1,1,1,1,1,1,12,9,75.00,792.9,793,817,872,814,650,92,66.66666667,100,66.66666667,83.33333333,1,97,1
1:00:00,1,1,0,,1,1,1,1,1,1,1,0,11,9,75.00,780.5,713,713,674,949,647,76,100,66.66666667,100,50,1,70,1
1:00:00,1,1,0,1,1,1,1,1,,1,1,0,11,9,75.00,846.4,979,1000,912,830,530,95,100,66.66666667,66.66666667,83.33333333,1,98,1
0:30:00,0,1,1,0,1,1,1,1,1,1,1,1,12,10,83.33,857.2,870,894,853,949,692,100,66.66666667,100,100,66.66666667,1,96,1
0:31:00,0,1,1,1,1,1,1,1,0,1,1,1,12,10,83.33,824.1,837,874,834,877,596,87,66.66666667,100,66.66666667,100,1,90,1
0:33:00,0,1,1,1,1,0,1,1,1,1,1,1,12,10,83.33,836.8,793,800,801,994,650,100,66.66666667,100,66.66666667,100,1,100,1
0:34:00,1,1,1,0,0,1,1,1,1,1,1,1,12,10,83.33,865.4,879,895,801,949,706,92,66.66666667,100,100,66.66666667,1,87,1
0:36:00,0,1,1,1,1,1,1,1,0,1,1,1,12,10,83.33,814.3,942,1000,853,769,493,87,66.66666667,100,66.66666667,100,1,95,1
0:36:00,1,1,1,1,1,1,1,0,1,0,1,1,12,10,83.33,798.6,751,759,729,949,623,95,100,33.33333333,100,100,1,68,1
0:37:00,1,1,1,1,1,0,1,1,1,0,1,1,12,10,83.33,0,937,1000,674,892,578,79,100,66.66666667,66.66666667,100,1,79,1
0:37:00,1,1,1,1,1,0,1,1,0,1,1,1,12,10,83.33,829.8,951,974,816,814,569,49,100,100,33.33333333,100,0,63,1
0:37:00,0,0,1,1,1,1,1,1,1,1,1,1,12,10,83.33,818.9,893,917,508,949,596,82,66.66666667,100,100,66.66666667,1,82,1
0:38:00,0,1,1,0,1,1,1,1,1,1,1,1,12,10,83.33,791.3,823,826,791,787,787,67,66.66666667,100,100,66.66666667,1,75,1
0:38:00,0,1,1,1,1,1,1,1,1,1,1,0,12,10,83.33,805.6,823,828,788,892,516,84,66.66666667,66.66666667,100,100,1,81,1
0:39:00,1,1,1,0,0,1,1,1,1,1,1,1,12,10,83.33,749.4,886,965,729,715,483,78,66.66666667,100,100,66.66666667,1,80,1
0:39:00,1,1,1,0,1,1,1,1,1,1,1,0,12,10,83.33,925.7,914,975,872,971,825,20,100,66.66666667,100,66.66666667,0,99,1
0:40:00,1,1,1,0,1,1,1,1,1,1,1,0,12,10,83.33,780.7,685,690,790,841,841,92,100,66.66666667,100,66.66666667,1,89,1
0:41:00,0,1,1,1,1,1,1,1,1,1,1,0,12,10,83.33,762.2,870,892,788,743,483,72,66.66666667,66.66666667,100,100,1,78,1
0:41:00,1,0,1,1,1,1,1,0,1,1,1,1,12,10,83.33,0,928,939,853,830,587,95,100,66.66666667,100,66.66666667,1,100,1
0:42:00,1,1,1,1,1,0,1,1,0,1,1,1,12,10,83.33,876.8,965,965,853,909,609,,100,100,33.33333333,100,0,0,0
0:42:00,0,1,1,1,1,1,1,1,1,1,1,0,12,10,83.33,762.9,771,771,816,814,609,61,66.66666667,66.66666667,100,100,1,78,1
0:42:00,0,1,1,1,1,0,1,1,1,1,1,1,12,10,83.33,,,,,,,20,66.66666667,100,66.66666667,100,0,81,1
0:43:00,1,1,1,0,1,1,0,1,1,1,1,1,12,10,83.33,,,,,,,82,100,100,66.66666667,66.66666667,1,67,1
0:43:00,0,1,1,1,0,1,1,1,1,1,1,1,12,10,83.33,782,886,927,788,757,483,74,33.33333333,100,100,100,1,83,1
0:44:00,0,1,1,1,1,0,1,1,1,1,1,1,12,10,83.33,853.9,799,901,816,892,861,87,66.66666667,100,66.66666667,100,1,87,1
0:44:00,1,1,1,1,1,0,1,1,1,1,1,0,12,10,83.33,841.2,751,752,801,971,790,79,100,66.66666667,66.66666667,100,1,45,0
0:44:00,1,1,1,1,1,1,1,1,0,0,1,1,12,10,83.33,806.7,865,878,765,830,741,37,100,66.66666667,66.66666667,100,0,35,0
0:44:00,1,1,1,1,0,1,1,1,1,1,0,1,12,10,83.33,,,,,,,52,33.33333333,100,100,100,0,42,0
0:45:00,1,1,1,0,1,1,1,1,1,0,1,1,12,10,83.33,836.8,893,932,788,928,504,25,100,66.66666667,100,66.66666667,0,83,1
0:45:00,1,1,1,1,0,1,1,1,1,1,1,0,12,10,83.33,815.3,851,852,853,877,637,63,66.66666667,66.66666667,100,100,1,72,1
0:45:00,1,1,1,0,0,1,1,1,1,1,1,1,12,10,83.33,824.9,851,921,775,877,609,67,66.66666667,100,100,66.66666667,1,73,1
0:45:00,1,1,1,0,1,1,1,0,1,1,1,1,12,10,83.33,843.1,851,859,775,909,650,92,100,66.66666667,100,66.66666667,1,66,1
0:46:00,1,1,1,0,1,1,1,1,0,1,1,1,12,10,83.33,850,823,824,775,994,692,25,100,100,66.66666667,66.66666667,0,15,0
0:46:00,0,1,0,1,1,1,1,1,1,1,1,1,12,10,83.33,942.1,951,978,816,1000,881,82,66.66666667,100,100,66.66666667,1,86,1
0:46:00,1,1,1,0,1,0,1,1,1,1,1,1,12,10,83.33,718.2,757,779,817,667,667,85,100,100,66.66666667,66.66666667,1,86,1
0:46:00,1,1,1,0,1,0,1,1,1,1,1,1,12,10,83.33,748.2,799,819,775,769,596,80,100,100,66.66666667,66.66666667,1,91,1
0:47:00,0,1,1,1,1,1,1,1,1,1,1,0,12,10,83.33,731.6,779,802,834,743,493,15,66.66666667,66.66666667,100,100,0,8,0
0:47:00,0,1,1,1,1,0,1,1,1,1,1,1,12,10,83.33,844.8,793,793,788,971,706,82,66.66666667,100,66.66666667,100,1,96,1
0:47:00,0,1,1,0,1,1,1,1,1,1,1,1,12,10,83.33,772.7,965,1000,729,704,493,79,66.66666667,100,100,66.66666667,1,86,1
0:47:00,0,1,1,1,0,1,1,1,1,1,1,1,12,10,83.33,766.4,856,932,834,757,444,95,33.33333333,100,100,100,1,85,1
0:47:00,1,1,1,0,1,1,0,1,1,1,1,1,12,10,83.33,,,,,,,68,100,100,66.66666667,66.66666667,1,79,1
0:48:00,1,1,1,1,0,0,1,1,1,1,1,1,12,10,83.33,799,727,776,896,802,802,79,66.66666667,100,66.66666667,100,1,94,1
0:48:00,0,1,1,0,1,1,1,1,1,1,1,1,12,10,83.33,798.6,865,898,788,757,399,49,66.66666667,100,100,66.66666667,0,41,0
0:49:00,0,1,1,0,1,1,1,1,1,1,1,1,12,10,83.33,759.4,837,849,853,769,483,40,66.66666667,100,100,66.66666667,0,61,1
0:49:00,1,1,1,0,1,0,1,1,1,1,1,1,12,10,83.33,845.2,870,952,816,928,596,87,100,100,66.66666667,66.66666667,1,73,1
0:50:00,0,1,0,1,1,1,1,1,1,1,1,1,12,10,83.33,862.7,886,896,853,909,692,69,66.66666667,100,100,66.66666667,1,88,1
0:51:00,0,1,1,0,1,1,1,1,1,1,1,1,12,10,83.33,740,695,720,633,877,587,37,66.66666667,100,100,66.66666667,0,78,1
0:51:00,0,1,1,1,1,1,1,1,0,1,1,1,12,10,83.33,860.3,937,937,935,909,558,23,66.66666667,100,66.66666667,100,0,50,0
0:51:00,1,1,1,1,1,0,1,1,0,1,1,1,12,10,83.33,0,956,969,729,971,706,79,100,100,33.33333333,100,1,88,1
0:52:00,1,1,1,0,1,1,1,1,1,0,1,1,12,10,83.33,795,922,949,683,728,728,37,100,66.66666667,100,66.66666667,0,19,0
0:52:00,0,1,1,1,1,0,1,1,1,1,1,1,12,10,83.33,831.6,922,935,834,862,545,,66.66666667,100,66.66666667,100,0,0,0
0:52:00,0,1,1,1,1,0,1,1,1,1,1,1,12,10,83.33,874.5,928,952,801,928,650,87,66.66666667,100,66.66666667,100,1,78,1
0:53:00,1,0,1,1,1,0,1,1,1,1,1,1,12,10,83.33,864.4,956,1000,801,909,569,95,100,100,66.66666667,66.66666667,1,90,1
0:53:00,1,1,1,0,1,1,1,1,1,0,1,1,12,10,83.33,784.6,922,929,775,780,472,72,100,66.66666667,100,66.66666667,1,87,1
0:54:00,1,1,1,0,1,0,1,1,1,1,1,1,12,10,83.33,765.4,886,920,633,757,578,41,100,100,66.66666667,66.66666667,0,80,1
0:55:00,1,1,1,1,1,0,1,0,1,1,1,1,12,10,83.33,792.9,842,881,761,814,637,79,100,66.66666667,66.66666667,100,1,91,1
0:55:00,1,1,1,1,0,1,1,1,1,1,0,1,12,10,83.33,690,878,888,649,645,399,72,33.33333333,100,100,100,1,82,1
0:55:00,0,1,1,1,1,1,1,1,1,1,1,0,12,10,83.33,844.3,928,956,761,928,578,51,66.66666667,66.66666667,100,100,0,69,1
0:55:00,1,1,1,1,1,0,1,1,1,1,0,1,12,10,83.33,758.9,657,665,853,928,587,7,66.66666667,100,66.66666667,100,0,43,0
0:56:00,1,1,1,1,1,0,1,1,1,1,1,0,12,10,83.33,795.6,914,976,745,801,558,65,100,66.66666667,66.66666667,100,1,76,1
0:57:00,0,1,1,1,1,0,1,1,1,1,1,1,12,10,83.33,767.4,779,783,617,892,563,33,66.66666667,100,66.66666667,100,0,70,1
0:57:00,0,1,1,0,1,1,1,1,1,1,1,1,12,10,83.33,792,671,702,853,971,587,17,66.66666667,100,100,66.66666667,0,9,0
0:57:00,0,1,1,1,1,1,1,1,0,1,1,1,12,10,83.33,795.7,886,915,729,790,587,79,66.66666667,100,66.66666667,100,1,76,1
0:57:00,1,1,1,0,1,0,1,1,1,1,1,1,12,10,83.33,,,,,,,,100,100,66.66666667,66.66666667,0,0,0
0:57:00,1,0,1,0,1,1,1,1,1,1,1,1,12,10,83.33,,,,,,,7,100,100,100,33.33333333,0,84,1
0:58:00,1,1,1,1,1,1,1,1,0,1,1,0,12,10,83.33,,,,,,,41,100,66.66666667,66.66666667,100,0,36,0
